"","screenName","location","latitude","longitude","state"
"2293","Nichoweng","Venus ",30.2851533,-81.5138602,"Florida"
"2295","johnbirchman","Lake Buena Vista, FL",28.3695351,-81.5261474,"Florida"
"2296","blkbooknerd","Chicago <U+0001F32C><U+0001F303><U+0001F30D>",41.8781136,-87.6297982,"Illinois"
"2298","Swaltaria","Azalea Town",30.5396711,-88.170705,"Alabama"
"2302","jazzatheopera","yeehaw ",36.3145746,-82.3535495,"Tennessee"
"2303","MaddysMom4209","Massachusetts",42.4072107,-71.3824374,"Massachusetts"
"2305","ceejay_raww","Alexandria, VA",38.8048355,-77.0469214,"Virginia"
"2310","__ForeignRoz","Detroit, MI",42.331427,-83.0457538,"Michigan"
"2314","gabbigabbs2","ct<U+2708><U+FE0F>htx",41.6032207,-73.087749,"Connecticut"
"2315","EastWindEchoes","The Shire",43.0489646,-87.9913505,"Wisconsin"
"2316","JakeDewarComedy","Chicago, IL",41.8781136,-87.6297982,"Illinois"
"2317","ethanschance","nyc gang",40.7274039,-73.9832284,"New York"
"2319","fanyrruiz","Geraldine, AL",34.3514798,-86.0008078,"Alabama"
"2320","PracticalWed","San Francisco",37.7749295,-122.4194155,"California"
"2321","_misti7","Raymondville, TX",26.4814565,-97.783051,"Texas"
"2322","D00DLEKID","California",36.778261,-119.4179324,"California"
"2323","SH_JW_2010","Mind Palace",38.832783,-77.099762,"Virginia"
"2325","LifeOfThad","Boynton/Nashville/Alpharetta ",36.1626638,-86.7816016,"Tennessee"
"2326","theyawnlieuease","PH",36.1498952,-96.0055776,"Oklahoma"
"2327","sinfuIeyes","aurp ; nsfw ; 22",32.3208378,-110.8922193,"Arizona"
"2328","tayssietaeyoung","Los Angeles, CA",34.0522342,-118.2436849,"California"
"2329","sanentini","Indiana, PA",40.6850762,-79.1096901,"Pennsylvania"
"2330","corey_lineberry","The Lake of Reincarnation",35.2924729,-79.2278124,"North Carolina"
"2334","ashtondeer","Bellingham, WA",48.7519112,-122.4786854,"Washington"
"2335","BDBoopster","Twin Cities, MN",44.9374831,-93.2009998,"Minnesota"
"2336","CMPFever","Charlotte, NC",35.2270869,-80.8431267,"North Carolina"
"2337","davidf4444","New York, NY",40.7127753,-74.0059728,"New York"
"2338","Farrahfaz","NY::DMV",42.7755178,-73.8975965,"New York"
"2340","__SlimTing","7.five.SEVEN",30.265596,-97.743373,"Texas"
"2341","Desss_Tinyyy","Florida <U+0001F334>",27.1244301,-80.1924729,"Florida"
"2342","KBTibbs","Internet.",37.2239612,-95.7304251,"Kansas"
"2344","solidus_strife","NYC",40.7127753,-74.0059728,"New York"
"2345","NJSnowFan","750' in Elv.NW NJ ",40.0583238,-74.4056612,"New Jersey"
"2347","ShishiVids","Michigan, USA",44.3148443,-85.6023643,"Michigan"
"2349","BiittLittle","Kansas City, MO",39.0997265,-94.5785667,"Missouri"
"2352","KiwiHatake","Arizona",34.0489281,-111.0937311,"Arizona"
"2354","emcdonald00","Top City",39.1959509,-75.549277,"Delaware"
"2357","Jayyyyym_","Dayton, VA",38.4137973,-78.9389102,"Virginia"
"2359","unfiltered_lib","Midwest USA",35.463494,-97.4107128,"Oklahoma"
"2360","keifer4994","Ludlow, MA",42.1600936,-72.475919,"Massachusetts"
"2366","belizcakmak","Saturn",36.1583952,-95.9946482,"Oklahoma"
"2367","araindogtoo","Philly",39.9525839,-75.1652215,"Pennsylvania"
"2369","Ramona_GB","California",36.778261,-119.4179324,"California"
"2371","kkamabr","23 || she/her || mn",44.0048435,-92.4786152,"Minnesota"
"2372","kayeelopez","Ph",36.1498952,-96.0055776,"Oklahoma"
"2377","fleurzbot","MSFTG",47.550624,-122.1763697,"Washington"
"2380","Bandystubbs97","Sioux City, IA <U+27A1><U+FE0F> Ames, IA",42.4963416,-96.4049408,"Iowa"
"2382","mikem126","rochester, ny",43.1565779,-77.6088465,"New York"
"2384","Septembers_Song","Coastal Georgia ",31.183817,-81.4864072,"Georgia"
"2385","bishnA4E","Below the already low bar",44.7631712,-85.6239836,"Michigan"
"2386","mattec_10","Conway, AR",35.0886963,-92.4421011,"Arkansas"
"2389","KWONY_CASH","Atlanta, GA",33.7489954,-84.3879824,"Georgia"
"2393","TheBrookeAsh","New York, NY",40.7127753,-74.0059728,"New York"
"2395","yulieemarie","Cole World",33.7629496,-84.3926696,"Georgia"
"2398","CheralChercrew","Cher ",41.053335,-124.129047,"California"
"2404","__nikaboo","Tupelo, MS",34.2576066,-88.7033859,"Mississippi"
"2405","DjPrettybOyTank","Atlanta, GA",33.7489954,-84.3879824,"Georgia"
"2407","PEACECURLSS","<U+0001D554><U+0001D559><U+0001D55A><U+0001D554><U+0001D552><U+0001D558><U+0001D560>.",41.8781136,-87.6297982,"Illinois"
"2408","JennyChitwood","Conway Springs, Kansas",37.3902975,-97.6422723,"Kansas"
"2410","_timqt18","Earth",37.2321077,-95.7243335,"Kansas"
"2412","Vanity_Siin","Raised.Dallas||Lives.FW ",32.7766642,-96.7969879,"Texas"
"2413","JH_Balko","Honolulu, Hawaii",21.3069444,-157.8583333,"Hawaii"
"2415","DaremstrSpoodle","Massillon, Ohio",40.7967244,-81.5215093,"Ohio"
"2418","meowwiiee","Isla Vista, CA",34.4133292,-119.8609718,"California"
"2422","suckmyfanfic","New York, USA",40.7127753,-74.0059728,"New York"
"2425","_Ichigo_Kitty_","New Jersey, USA",40.0583238,-74.4056612,"New Jersey"
"2426","bupgodv2","Maryland, USA",39.0457549,-76.6412712,"Maryland"
"2428","Angrynightmob","Over yonder",36.209456,-81.780958,"North Carolina"
"2429","Bekionist","PA",41.2033216,-77.1945247,"Pennsylvania"
"2430","taytootall","Houston, TX",29.7604267,-95.3698028,"Texas"
"2432","hiimbrea","somewhere in america",39.7311264,-84.028866,"Ohio"
"2435","arneishaaaK","Spartanburg, SC",34.9495672,-81.9320482,"South Carolina"
"2436","allie_shay_","Tennessee, USA",35.5174913,-86.5804473,"Tennessee"
"2438","NiilsNarhi","to infinity and beyond",39.660121,-104.8507545,"Colorado"
"2439","Kezzy_OMG","santa fe ",35.6869752,-105.937799,"New Mexico"
"2441","BAMSZN9","NJ/NY",40.7878788,-74.0143064,"New Jersey"
"2442","Olivia_B_Writes","Alameda, CA",37.7652065,-122.2416355,"California"
"2450","GenuineNemo","Houston, TX",29.7604267,-95.3698028,"Texas"
"2451","cortdashian__","07601 <U+203C><U+FE0F>",40.8876273,-74.0476378,"New Jersey"
"2452","dextrahoffman","Lexington, KY",38.0405837,-84.5037164,"Kentucky"
"2453","_exclusiveKee","Smiths, AL",32.5401393,-85.0985473,"Alabama"
"2454","always_vanesa","Cathedral City, CA",33.7805388,-116.4668036,"California"
"2456","Antdontpullout","713",29.74255,-95.399022,"Texas"
"2457","nickoleeee_","Tucson ",32.2226066,-110.9747108,"Arizona"
"2458","BEBO860","Park Terrace | Frog Hollow",41.7583943,-72.6938826,"Connecticut"
"2459","yochilldude","nh",43.1938516,-71.5723953,"New Hampshire"
"2463","xokxs","San Diego, CA",32.715738,-117.1610838,"California"
"2464","whatupallie","Charlotte, NC",35.2270869,-80.8431267,"North Carolina"
"2465","camjoness_","Sonoma State University ",38.3386081,-122.6748358,"California"
"2467","UnKoolDee","Law City",37.6928311,-97.339983,"Kansas"
"2471","YvngNino","Charlotte, NC",35.2270869,-80.8431267,"North Carolina"
"2472","_jennystarfish_","Jacksonville, FL <U+2600><U+FE0F>",30.3321838,-81.655651,"Florida"
"2473","Krizellekaye","yves ",40.7202135,-74.0099704,"New York"
"2474","toxicologist12","Baltimore",39.2903848,-76.6121893,"Maryland"
"2475","thatgirIkitty","highgarden.",36.1761921,-86.7539719,"Tennessee"
"2476","SillySheena_","Cincinnati, OH",39.1031182,-84.5120196,"Ohio"
"2478","TheMetalWitch15","Metal City,Colorado",38.234485,-104.6382322,"Colorado"
"2481","justdeebby","IG: itsdeebby / SC: itsdeebbyy",33.836081,-81.1637245,"South Carolina"
"2484","miker8771","pittsburgh",40.4406248,-79.9958864,"Pennsylvania"
"2489","UnforBETTAble","Florence - NYC ",40.7322829,-74.0020046,"New York"
"2495","gendervamp","Bellingham, WA",48.7519112,-122.4786854,"Washington"
"2497","yvonne_nye","Klamath Falls, Or",42.224867,-121.7816704,"Oregon"
"2501","blakemore_01","Healdton, OK",34.2331475,-97.4878023,"Oklahoma"
"2506","madeexarh","around the globe",33.43,-94.05,"Texas"
"2508","aliciamol1","East Haven, CT",41.2841687,-72.8684565,"Connecticut"
"2513","AlecDomin21","San Diego, CA",32.715738,-117.1610838,"California"
"2514","keshaa_97","Florida, USA",27.6648274,-81.5157535,"Florida"
"2518","EssentiaFour","Utah",39.3209801,-111.0937311,"Utah"
"2519","CassidyEller","North Port, FL",27.044224,-82.2359254,"Florida"
"2521","heenakarambux","Irving, TX <U+0001F680> Mansfield, TX",32.8140177,-96.9488945,"Texas"
"2522","RayDeJohn","Austin, TX",30.267153,-97.7430608,"Texas"
"2524","TanDa_LaYa","In my skin",36.1353409,-95.983744,"Oklahoma"
"2529","EBVBAH","pluto",37.7102092,-80.9928068,"West Virginia"
"2534","CleClinicMD","Cleveland, Ohio, United States",41.49932,-81.6943605,"Ohio"
"2537","OrientaILegend","Fort Gay, WV",38.1161988,-82.5957118,"West Virginia"
"2539","chantel_malin","CT",41.6032207,-73.087749,"Connecticut"
"2541","GarNettSKM","Asgard",42.3627669,-71.0995821,"Massachusetts"
"2542","jermyamonee","Chicago  ",41.8781136,-87.6297982,"Illinois"
"2543","britakneeee","St Paul, MN",44.9537029,-93.0899578,"Minnesota"
"2547","justregjay","nyc-fl",40.7516127,-74.0022396,"New York"
"2550","nahhhhhhhhhhhh_","Dyke Central",42.482866,-83.027278,"Michigan"
"2551","pteiss","Philadelphia PA",39.9525839,-75.1652215,"Pennsylvania"
"2553","lilyyanf","chicago",41.8781136,-87.6297982,"Illinois"
"2555","BadAsBritt","Dallas, TX",32.7766642,-96.7969879,"Texas"
"2556","Amehassocialme1","Arizona",34.0489281,-111.0937311,"Arizona"
"2557","EthicalPervert","Earth",37.2321077,-95.7243335,"Kansas"
"2558","HanzCooper","Cambridge, OH",40.031183,-81.5884561,"Ohio"
"2559","_yolaccc","Lafayette, LA",30.2240897,-92.0198427,"Louisiana"
"2560","briannaswarrior","New York, USA",40.7127753,-74.0059728,"New York"
"2562","brittcorrine96","Ohio, USA",40.4172871,-82.907123,"Ohio"
"2564","FoFo__C","Broward County ",26.190096,-80.365865,"Florida"
"2565","threegousha","West Virginia, USA",38.5976262,-80.4549026,"West Virginia"
"2566","jamiroqueer","New York, NY",40.7127753,-74.0059728,"New York"
"2567","Hlth_Literacy","Honolulu, Hawaii",21.3069444,-157.8583333,"Hawaii"
"2569","MeshellRojas","Houston, TX",29.7604267,-95.3698028,"Texas"
"2572","neildelacruz_","Lyceum",37.6863666,-97.3103326,"Kansas"
"2573","crystalamber74","Los Angeles, CA",34.0522342,-118.2436849,"California"
"2575","AkiharuKiichigo","Your local pond",42.805859,-82.978099,"Michigan"
"2576","vnteseoks","hopeworld",32.8112737,-117.1997836,"California"
"2577","iamshortyroc","Philadelphia, PA",39.9525839,-75.1652215,"Pennsylvania"
"2579","moonchildeli","[he/him] crab king <U+0001F48C>",47.6208006,-122.129759,"Washington"
"2581","alyssabramble1","Around",41.4816835,-81.8281446,"Ohio"
"2582","amanda_mazzuchi","Rochester Hills, MI",42.6583661,-83.1499322,"Michigan"
"2585","_Johairi","Raleigh, NC",35.7795897,-78.6381787,"North Carolina"
"2586","yea_imchelsea","Atlanta, GA",33.7489954,-84.3879824,"Georgia"
"2590","ffskeely","Oahu, HI",21.4389123,-158.0000565,"Hawaii"
"2591","MsDaisy108","Salt Lake City, UT",40.7607793,-111.8910474,"Utah"
"2594","FestiveFlannel","Houston, TX",29.7604267,-95.3698028,"Texas"
"2596","Wh00p_Ric0","Cleveland, OH",41.49932,-81.6943605,"Ohio"
"2598","KlugBotEn","Primp Town",33.5089723,-112.0357266,"Arizona"
"2602","MaganaJenessa","Texas, USA",31.9685988,-99.9018131,"Texas"
"2605","410_Native","Baltimore, MD",39.2903848,-76.6121893,"Maryland"
"2608","SWEETAthejuice","Pittsburgh",40.4406248,-79.9958864,"Pennsylvania"
