"","screenName","location","latitude","longitude","state"
"595","thepinkminkog","Leander, TX",30.5788055,-97.8530686,"Texas"
"598","golf4miami","Dayton, Ohio",39.7589478,-84.1916069,"Ohio"
"599","hashfunk","Sandiego, Carmen",32.6498641,-117.0974876,"California"
"602","dudasoares_s","021",41.8957974,-87.6751062,"Illinois"
"603","B2Life33","Texas, USA",31.9685988,-99.9018131,"Texas"
"605","WLWT","Cincinnati, Ohio, USA",39.1031182,-84.5120196,"Ohio"
"606","FFEmsdPTA","330 Massapequa Avenue Massapeq",40.6688953,-73.4739079,"New York"
"607","BradfishJason","Post Falls, Idaho",47.7179578,-116.9515856,"Idaho"
"608","Julie_xvo","NYC <U+2728>BUFF <U+2693><U+FE0F>",40.7127753,-74.0059728,"New York"
"615","Adorablealliee","HTX | NAC",29.4626646,-95.2337556,"Texas"
"616","YoungBoinardino","San Francisco",37.7749295,-122.4194155,"California"
"618","ToxicSmokeee","Massachusetts, USA",42.4072107,-71.3824374,"Massachusetts"
"621","joanmccarter","Idaho",44.0682019,-114.7420408,"Idaho"
"622","DrDrrrDVM","Chicago, IL",41.8781136,-87.6297982,"Illinois"
"623","wasabeymami","Los Angeles, CA",34.0522342,-118.2436849,"California"
"624","LooseIsLoose","Hillsboro, OR",45.5200114,-122.9365835,"Oregon"
"626","DebbieBrandt1","Sunshine State",27.6648274,-81.5157535,"Florida"
"629","davlinnews","Boise, ID",43.6150186,-116.2023137,"Idaho"
"631","ffc_anna","022",33.432517,-117.6271194,"California"
"632","ConcordNHPatch","Concord, NH",43.2081366,-71.5375718,"New Hampshire"
"633","PortsmthNHPatch","Portsmouth, NH",43.0717552,-70.7625532,"New Hampshire"
"634","BedfordNHPatch","Bedford, NH",42.9463291,-71.5132008,"New Hampshire"
"635","MilfordNHPatch","Milford, NH",42.8353619,-71.6489836,"New Hampshire"
"636","ExeterPatch","Exeter, NH",42.9814292,-70.9477546,"New Hampshire"
"637","HamptonNHPatch","Hampton, NH",42.9375932,-70.8389219,"New Hampshire"
"638","NashuaPatch","Nashua, NH",42.7653662,-71.467566,"New Hampshire"
"639","AmherstPatch","Amherst, NH",42.8614748,-71.6253487,"New Hampshire"
"640","iconicky","philly<U+27BF>htine<U+27BF>atx<U+27BF>qro",39.9525839,-75.1652215,"Pennsylvania"
"643","barmb17123","California, USA",36.778261,-119.4179324,"California"
"644","ab_williams11","Julian, North Carolina",35.9051363,-79.660304,"North Carolina"
"646","corbett","Pasadena, CA",34.1477849,-118.1445155,"California"
"647","HelloMD_com","San Francisco, CA",37.7749295,-122.4194155,"California"
"649","KristatheYoung1","Corpus Christi, TX",27.8005828,-97.396381,"Texas"
"651","mulko_martha","Dallas, TX",32.7766642,-96.7969879,"Texas"
"652","spellgage","St Petersburg, FL",27.7676008,-82.6402915,"Florida"
"653","ChrisFrance14","Seal Beach, California, USA",33.7414085,-118.1047682,"California"
"654","county17news","Gillette, WY",44.2910915,-105.5022205,"Wyoming"
"657","arcangelcricket","Here in clairvoyant state ",34.862631,-111.808805,"Arizona"
"658","mdmirp","Signal Mountain, TN",35.1225727,-85.3438488,"Tennessee"
"666","Burlsgurl2010","Lake Living, OK",33.9425765,-97.133232,"Oklahoma"
"667","imelemi","Not here",35.9131668,-79.0566596,"North Carolina"
"670","victoriuhhrose","nc babey",35.8047158,-78.8184192,"North Carolina"
"672","comicalwagner","NYC",40.7127753,-74.0059728,"New York"
"675","payton__carver","Orlando, FL",28.5383355,-81.3792365,"Florida"
"676","puahslove","Small town, small state",33.4582071,-88.7936159,"Mississippi"
"677","aymarianac7","Narnia",40.7144279,-73.9594438,"New York"
"678","MdMoolani","Kentucky, USA",37.8393332,-84.2700179,"Kentucky"
"680","mrsgoldsmith39","Keyport, NJ",40.4331631,-74.1995883,"New Jersey"
"681","alpaal_","unknown ",35.2205059,-80.8575394,"North Carolina"
"683","vanessavgalindo","DFW,TX ",32.7078751,-96.9209135,"Texas"
"685","alannnnarene","Jourdanton, TX",28.9180294,-98.5464068,"Texas"
"691","kreayshawna","bay area",37.8271784,-122.2913078,"California"
"695","dochappycamper","West Coast USA",62.4113634,-149.0729714,"Alaska"
"696","bizzomephisto","MASS",42.4072107,-71.3824374,"Massachusetts"
"697","RaiRaisymone","Los Angeles, CA &bakersfield",34.0522342,-118.2436849,"California"
"699","BalancedBodyChi","Naugatuck, CT",41.485921,-73.0506972,"Connecticut"
"700","vo_ldemort","Knoxville, TN",35.9606384,-83.9207392,"Tennessee"
"701","SanduskyMall","Sandusky, OH",41.4561754,-82.7116821,"Ohio"
"705","l0vecrimes","oh",40.4172871,-82.907123,"Ohio"
"706","leidymescudi","Suwanee, GA",34.0514898,-84.0712997,"Georgia"
"707","briathefromtheb","Pittsburgh",40.4406248,-79.9958864,"Pennsylvania"
"708","rosesfordex","michigan",44.3148443,-85.6023643,"Michigan"
"709","SethRudetsky","New York City",40.7127753,-74.0059728,"New York"
"710","Dlew61599681","Iowa, USA",41.8780025,-93.097702,"Iowa"
"711","angel_ponders","Honolulu, HI",21.3069444,-157.8583333,"Hawaii"
"712","Luke_A_Thomas_","Murfreesboro, TN",35.8456213,-86.39027,"Tennessee"
"713","cleanerservices","Lisle, IL",41.801141,-88.0747875,"Illinois"
"715","Marlenedougher","Lafayette, IN",40.4167022,-86.8752869,"Indiana"
"716","iAmKtownKris","Jacksonville, FL (DUVAL)",30.3321838,-81.655651,"Florida"
"717","theBottleFarm","Pepperell MA",42.6659232,-71.5884363,"Massachusetts"
"718","historBilia","Saint Cloud, FL",28.2489016,-81.2811801,"Florida"
"719","zheida","Lafayette, LA",30.2240897,-92.0198427,"Louisiana"
"720","mr_radclif","Michigan, USA",44.3148443,-85.6023643,"Michigan"
"721","cloudsft96shood","SF/ RIV/ OC",37.7749295,-122.4194155,"California"
"722","bigorangeboi","Jackson via Bemis",38.0141527,-78.5039172,"Virginia"
"723","nschoenberg","Chicago",41.8781136,-87.6297982,"Illinois"
"725","UpchurchWYMT","Hazard, KY",37.24954,-83.1932284,"Kentucky"
"726","glynnisanne86","Canton, MA",42.1584324,-71.1447732,"Massachusetts"
"729","flu_marco","RJ",39.0228065,-94.6580927,"Kansas"
"730","shebookstravel","College Park, GA",33.6534427,-84.4493725,"Georgia"
"733","LibertyBill4891","Knoxville, TN",35.9606384,-83.9207392,"Tennessee"
"737","kristinlongcox","Albany, OR",44.6365107,-123.1059282,"Oregon"
"738","thecreator_well","RJ",39.0228065,-94.6580927,"Kansas"
"739","4h21_","BNH",40.7529454,-73.996337,"New York"
"741","bashgita","Gold's Gym ",35.4794755,-97.7532002,"Oklahoma"
"742","HealthyBoricua","North Augusta, SC",33.5018026,-81.9651152,"South Carolina"
"743","emonayee","Kentucky, USA",37.8393332,-84.2700179,"Kentucky"
"745","BTree4UT","Springfield, Tennessee",36.5092118,-86.8849984,"Tennessee"
"747","t3hDave","Los Angeles, CA",34.0522342,-118.2436849,"California"
"749","OohLaLovely","LalaLand",26.3496347,-80.2289571,"Florida"
"750","rachelsmalls","Ohio, USA",40.4172871,-82.907123,"Ohio"
"752","mickey59047897","Galliano, LA",29.4421645,-90.2992464,"Louisiana"
"753","MollyPaschall","San Marcos, TX",29.8832749,-97.9413941,"Texas"
"755","wvucheergirl","Orlando, FL <U+2600>",28.5383355,-81.3792365,"Florida"
"756","MrBurrana","Oregon, USA",43.8041334,-120.5542012,"Oregon"
"758","mariannahubrism","Orlando, FL",28.5383355,-81.3792365,"Florida"
"759","_StephMonique_","Texas, USA",31.9685988,-99.9018131,"Texas"
"761","kirstyrn","The Left Coast",41.9340158,-87.6610104,"Illinois"
"764","IAmRileyReed","Bethlehem, PA",40.6259316,-75.3704579,"Pennsylvania"
"765","mkels92","Tennessee, USA",35.5174913,-86.5804473,"Tennessee"
"768","TooElegantToLie","Buffalo, NY",42.8864468,-78.8783689,"New York"
"769","sun_shine_beast","West Portsmouth, OH",38.7584091,-83.0290644,"Ohio"
"772","Moonsyrin","A small town outside Syracuse",43.0481221,-76.1474244,"New York"
"773","HaleyDragoo96","Elizabethtown, KY",37.7030646,-85.8649408,"Kentucky"
"774","TweetLikeShan","205",37.6846902,-96.78655,"Kansas"
"775","ArrudaBoy_","Antioch",38.0049214,-121.805789,"California"
"777","Swallowski","Nashville, TN",36.1626638,-86.7816016,"Tennessee"
"778","ErikHandy","Parts Unknown",36.3114126,-95.6136237,"Oklahoma"
"781","TennesseeDonkey","University of Tennessee AG ",35.9489845,-83.9418839,"Tennessee"
"782","immeaganschmitt","Miami, FL",25.7616798,-80.1917902,"Florida"
"784","olifo","Pittsburgh, PA",40.4406248,-79.9958864,"Pennsylvania"
"788","1812Blockhouse","Mansfield, Ohio",40.75839,-82.5154471,"Ohio"
"789","newstipsCBS2","Aurora,IL",41.7605849,-88.3200715,"Illinois"
"791","Shelbycorless","Michigan, USA",44.3148443,-85.6023643,"Michigan"
"794","wsbtv","Atlanta, GA",33.7489954,-84.3879824,"Georgia"
"795","Airey66928908","North Carolina, USA",35.7595731,-79.0192997,"North Carolina"
"797","enimsahJ__x","CLE",29.7466345,-95.3727001,"Texas"
"798","krystalllllll_","Annapolis, MD",38.9784453,-76.4921829,"Maryland"
"799","CarrieKeepPushn","Kentucky, USA",37.8393332,-84.2700179,"Kentucky"
"800","JustSeum","Hogwarts",28.4722475,-81.4736377,"Florida"
"801","padow42","RVA",37.5407246,-77.4360481,"Virginia"
"803","UMDHealthCenter","College Park, Maryland",38.9896967,-76.93776,"Maryland"
"804","AnnieMalaythong","Atlanta, Ga (Johns Creek) ",34.0289259,-84.198579,"Georgia"
"805","SippyCupsandBoo","Lancaster Ca",34.6867846,-118.1541632,"California"
"806","_itsleslayy","Dallas, TX",32.7766642,-96.7969879,"Texas"
"807","brokenjules","California",36.778261,-119.4179324,"California"
"808","Action10News","Corpus Christi, TX",27.8005828,-97.396381,"Texas"
"810","ScottB_503","Portland, OR",45.5122308,-122.6587185,"Oregon"
"811","AdamJamesM60","Nashville, TN",36.1626638,-86.7816016,"Tennessee"
"812","jmercedes_8","Hoboken, NJ",40.7439905,-74.0323626,"New Jersey"
"816","AlmostShawn","Santa Barbara, CA",34.4208305,-119.6981901,"California"
"819","AmSoCool","Orlando <U+0001F1ED><U+0001F1F9>",28.5383355,-81.3792365,"Florida"
"820","hello_haleyanne","indiana",40.2671941,-86.1349019,"Indiana"
"821","georgettkash1","Atl",33.6407282,-84.4277001,"Georgia"
"822","_heyyTAY","Richmond, VA",37.5407246,-77.4360481,"Virginia"
"823","TheyH8Mic","Ohio, USA",40.4172871,-82.907123,"Ohio"
"825","TeeFlizzy","301. ",37.2256801,-95.706922,"Kansas"
"827","lenubienne","Support",37.2249541,-95.7100133,"Kansas"
"829","dilbeckschauna","Cassville, MO",36.6770111,-93.8688109,"Missouri"
"830","80smptree","lost at 80s",44.1340569,-70.2823728,"Maine"
"831","me_not_animal","Durham",35.9940329,-78.898619,"North Carolina"
"834","ddepledge","Astoria, Oregon.",46.1878841,-123.8312534,"Oregon"
"836","DailyAstorian","Astoria, Oregon",46.1878841,-123.8312534,"Oregon"
"837","Amandakrohn_","Shamong NJ ",39.7775775,-74.7351513,"New Jersey"
"839","EdwardRaus","Fresno, California",36.7377981,-119.7871247,"California"
"841","deputy_wifey","Anywhere, NC ",35.8702581,-78.5840939,"North Carolina"
"842","DropOfWat3r","Dållås, TX / Bøstøn, MÅ ",32.7766642,-96.7969879,"Texas"
"845","BlackKangoPhoto","Oakland, CA",37.8043637,-122.2711137,"California"
"846","dezdiddy","louisville, kentucky",38.2526647,-85.7584557,"Kentucky"
"849","The_MoonBean","Nashville, TN",36.1626638,-86.7816016,"Tennessee"
"851","4029Craig","Rogers, AR",36.3320196,-94.1185366,"Arkansas"
"853","medindicators","New Jersey, USA",40.0583238,-74.4056612,"New Jersey"
"855","nolan_baily","Temecula, CA",33.4936391,-117.1483648,"California"
"857","karencang","Keene, NH",42.933692,-72.2781409,"New Hampshire"
"859","lisa_mongillo","New York, NY",40.7127753,-74.0059728,"New York"
"860","wreckoslovakia","Alexandria, VA",38.8048355,-77.0469214,"Virginia"
"862","GrrArrgh","San Diego",32.715738,-117.1610838,"California"
"863","LETHAL__weapon","PA, United States",41.2033216,-77.1945247,"Pennsylvania"
"865","dix_iechick","BizarroWorld (used to be USA)",38.5439695,-121.7414338,"California"
"866","Playboy901","Darkside of Memphis",35.1055752,-89.9852153,"Tennessee"
"869","4029news","Rogers, Arkansas",36.3320196,-94.1185366,"Arkansas"
"870","goldebarrigaffc","spa",37.2682794,-95.5496728,"Kansas"
"872","alanap98","Texas",31.9685988,-99.9018131,"Texas"
"873","kkarlaruiz","Las vegas,Napa,Lagosdemoreno",36.1294549,-115.2084858,"Nevada"
"876","staygoldengirlx","mermaidlagoon",32.5229788,-94.8041418,"Texas"
"877","AlexLoucel","ATX",30.3535562,-97.6718832,"Texas"
"878","bwayducks","New York, USA",40.7127753,-74.0059728,"New York"
"879","jessiexrae","sc: jessie.grace1",33.836081,-81.1637245,"South Carolina"
"880","carly_michael10","Country roads",30.2225539,-81.750889,"Florida"
"881","GideonGil","Boston",42.3600825,-71.0588801,"Massachusetts"
"882","JulesKelley9","Massachusetts, USA",42.4072107,-71.3824374,"Massachusetts"
"883","threecat101","NZ",-40.900557,174.885971,"Massachusetts"
"885","richmintz","New York",40.7127753,-74.0059728,"New York"
"888","_nayrain","RockHill SC",34.9248667,-81.0250784,"South Carolina"
"889","_rocha12_","NF",37.8665127,-94.3426852,"Missouri"
"890","saam_brownn","Citi Field ",40.7570877,-73.8458213,"New York"
"892","MissyPfaltzgraf","Pickerington, Ohio",39.8842304,-82.7535049,"Ohio"
"893","Broadwaycritic1","Manhattan, NY",40.7830603,-73.9712488,"New York"
"894","c_garn30","Tulsa, OK",36.1539816,-95.992775,"Oklahoma"
"896","HaefeleKatie","Darien, NY",42.9026199,-78.350676,"New York"
"897","erictleung","Portland, OR",45.5122308,-122.6587185,"Oregon"
"898","happiestbaby","Santa Monica, CA",34.0194543,-118.4911912,"California"
"901","_steve3_","Highlands Ranch, CO",39.5480789,-104.9739333,"Colorado"
"902","TimMoses37","Olympia, WA",47.0378741,-122.9006951,"Washington"
"903","Bobertt_","McAllen, Tx",26.2034071,-98.2300124,"Texas"
"904","pillsnpotions94","New Iberia, LA",30.0035365,-91.8187285,"Louisiana"
"905","TomKbrink","Arizona, USA",34.0489281,-111.0937311,"Arizona"
"906","HabariCloud","Worldwide",36.249758,-95.266826,"Oklahoma"
"908","DiStitz","Chicagoland ",41.7435073,-88.0118473,"Illinois"
"909","BornNicee","Brooklyn N.Y.C",40.6781784,-73.9441579,"New York"
"910","missy_taegan","Wyoming, USA",43.0759678,-107.2902839,"Wyoming"
"912","MckenzyMenouuu","Houma, LA",29.5957696,-90.7195348,"Louisiana"
"913","CaryGrcnt","Beverly Hills, CA",34.0736204,-118.4003563,"California"
"914","rvbertt","Norfolk, VA",36.8507689,-76.2858726,"Virginia"
"915","Debbie_Cockrell","Olympia/Tacoma",46.9874801,-122.9239685,"Washington"
"916","methibosheth","Mid-TN",35.802774,-86.430606,"Tennessee"
"917","ByCharlieRicker","Greece, NY",43.2097837,-77.6930602,"New York"
"918","autumn_nicole17","Lynchburg, VA",37.4137536,-79.1422464,"Virginia"
"919","max_donosa","Oxnard, CA",34.1975048,-119.1770516,"California"
"920","txoilman40","Frisco, TX",33.1506744,-96.8236116,"Texas"
"921","BAPerryman","NJ",40.0583238,-74.4056612,"New Jersey"
"922","JillianVetter","Selden, NY",40.8664873,-73.0356625,"New York"
"925","nicolederosa191","Fredericksburg, VA",38.3031837,-77.4605399,"Virginia"
"926","MakeAnOfferThen","Raulex",32.792861,-96.8064962,"Texas"
"927","KungFuDracula","Charlotte, NC",35.2270869,-80.8431267,"North Carolina"
"928","_savanerz","Houston, TX",29.7604267,-95.3698028,"Texas"
"930","NadYourBusiness","Maryland ",39.0457549,-76.6412712,"Maryland"
"931","untethered_art","Raleigh, NC",35.7795897,-78.6381787,"North Carolina"
"932","jesssicawooods","Ardmore, OK",34.1742611,-97.1436254,"Oklahoma"
"934","fallenscamander","Unknown | CST",35.2205059,-80.8575394,"North Carolina"
"935","ldurstine","Acme, PA",40.1265877,-79.4287878,"Pennsylvania"
"936","imactuallysky","nj",40.0583238,-74.4056612,"New Jersey"
"937","chris_hattam","Camden",39.9259463,-75.1196199,"New Jersey"
"938","AshleyPorteeyo","Corpus Christi, TX",27.8005828,-97.396381,"Texas"
"942","audiluaa","Montrose, CO",38.4783198,-107.8761738,"Colorado"
"943","kxly4news","Spokane, Washington",47.6587802,-117.4260465,"Washington"
"944","tulanedm","New Orleans, LA",29.9510658,-90.0715323,"Louisiana"
"945","KRIS6News","Corpus Christi, Texas",27.8005828,-97.396381,"Texas"
"946","DoubleTapAgain","Hell",42.43472,-83.985,"Michigan"
"951","jalonwhite14","Irving, TX",32.8140177,-96.9488945,"Texas"
"952","nullnotvoid","Riiiiight about here, Michigan",44.3148443,-85.6023643,"Michigan"
"953","SDNewsfeed","San Diego",32.715738,-117.1610838,"California"
"954","sdut","San Diego, CA",32.715738,-117.1610838,"California"
"955","smdalbrig","Arlington, VA",38.8816208,-77.0909809,"Virginia"
"956","ScvBirth","Santa Clarita, CA",34.3916641,-118.542586,"California"
"957","_uncommonme","NC",35.7595731,-79.0192997,"North Carolina"
"960","MidnoirCowboy","Chicago",41.8781136,-87.6297982,"Illinois"
"961","VFranQuiLin","Ohio, USA",40.4172871,-82.907123,"Ohio"
"963","ProfitsMrketing","Chula Vista, CA",32.6400541,-117.0841955,"California"
"966","Ashy_knees","202",36.7902695,-95.9348384,"Oklahoma"
"967","angelicalove16_","Work",37.0359694,-95.6209911,"Kansas"
"968","bashleeroy92","302",37.0565248,-95.7109391,"Kansas"
"969","__mbaeli","Johannesburg, South Africa",-26.2041028,28.0473051,"Kansas"
"970","Michael_T_Moore","McAlester, OK",34.9334298,-95.7697131,"Oklahoma"
"976","guinea_wrangler","Los Angeles",34.0522342,-118.2436849,"California"
"977","JakeMayhoff","California, USA",36.778261,-119.4179324,"California"
"978","BernieTafoya","Chicago",41.8781136,-87.6297982,"Illinois"
"979","vic_lockwood_","rva",37.5407246,-77.4360481,"Virginia"
"980","ind3fatigable","in a strange place",38.93654,-94.384627,"Missouri"
"982","rl93930","California, USA",36.778261,-119.4179324,"California"
"985","ArthurCaplan","NYU Langone Medical Ctr",40.742436,-73.9737746,"New York"
"986","flapjackxo","Florida, USA",27.6648274,-81.5157535,"Florida"
"987","BryceJones6","Corydon, IN",38.2120121,-86.1219155,"Indiana"
"988","stacylawrussell","Denton, Texas",33.2148412,-97.1330683,"Texas"
"989","CarenetHealth","San Antonio, Texas",29.4241219,-98.4936282,"Texas"
"990","hellbillyJ79","PRINCETON,IN",38.3553236,-87.5675222,"Indiana"
"991","SirToonday","Great State of Tejas",31.5497303,-95.2368076,"Texas"
"993","case_roo","Yuba City, CA",39.1404477,-121.6169108,"California"
"994","ABC5FOX9","Yuma, AZ",32.6926512,-114.6276916,"Arizona"
"995","Natalie4NY","New York, NY",40.7127753,-74.0059728,"New York"
"996","ashleighm___","Ohio, USA",40.4172871,-82.907123,"Ohio"
"999","filmchick3","Los Angeles, CA",34.0522342,-118.2436849,"California"
"1000","TrevorSheehan","Paddy’s Irish Pub",35.046668,-78.920168,"North Carolina"
"1001","13OnYourSide","Yuma, AZ/El Centro, CA",32.6926512,-114.6276916,"Arizona"
"1002","KCTV5","Kansas City, Mo.",39.0997265,-94.5785667,"Missouri"
"1003","KYMA11","Yuma, Arizona ",32.6926512,-114.6276916,"Arizona"
"1004","Jocelyn_dlrt","Dallas, TX",32.7766642,-96.7969879,"Texas"
"1005","vabuda1","Massachusetts",42.4072107,-71.3824374,"Massachusetts"
"1006","zdlwood11","Yorktown",37.2387556,-76.5096731,"Virginia"
"1007","UnitedStatesOfQ","Norwalk, CT",41.117744,-73.4081575,"Connecticut"
"1008","KennyShops","Dallas, Texas",32.7766642,-96.7969879,"Texas"
"1009","Rwelzenb","Ann Arbor, MI",42.2808256,-83.7430378,"Michigan"
"1010","FallennAangel","Detroit, MI",42.331427,-83.0457538,"Michigan"
"1011","zyiteblog","www.zyite.com",34.1810092,-118.3308603,"California"
"1012","kmonroedotcom","Lash Bar 901 ",35.0658561,-90.0592123,"Tennessee"
"1015","bmartinns_","vix",39.9480793,-75.2238373,"Pennsylvania"
"1016","mhurley886","CT Girl",41.75174,-72.682698,"Connecticut"
"1017","trey_belden","Lafayette, Louisiana ",30.2240897,-92.0198427,"Louisiana"
"1019","ImLiterallyLily","fort collins, co",40.5852602,-105.084423,"Colorado"
"1020","xxsamm5","Gainesville, GA",34.2978794,-83.8240663,"Georgia"
"1021","USAChildCare","Arlington, VA",38.8816208,-77.0909809,"Virginia"
"1022","SGCKasey","Coeur d'Alene, ID",47.6734632,-116.7812225,"Idaho"
"1024","vAutomxtic__","BSU",43.6026952,-116.2014604,"Idaho"
"1025","SmallSaltShaker","California, USA",36.778261,-119.4179324,"California"
"1026","Nauro","Midwest",37.039147,-95.6143316,"Kansas"
"1029","demortes","Omaha, NE USA",41.2565369,-95.9345034,"Nebraska"
"1031","NirvanaMyDude","Somewhere, Tx",29.9367578,-96.2562482,"Texas"
"1033","wenderella60","Connecticut, USA",41.6032207,-73.087749,"Connecticut"
"1034","chirprn","Wisconsin, USA",43.7844397,-88.7878678,"Wisconsin"
"1035","peteherr","Buffalo, NY",42.8864468,-78.8783689,"New York"
"1036","ImMakingTime","Lehigh Acres, FL",26.6253497,-81.6248026,"Florida"
"1037","batteriesandmor","Molalla Oregon ",45.1462914,-122.5756477,"Oregon"
"1040","KosaaMT","Qwayy",32.8718062,-117.2128963,"California"
"1041","siirentweets","Las Vegas, NV",36.1699412,-115.1398296,"Nevada"
"1043","driizzyy98","Morgantown, WV",39.629526,-79.9558968,"West Virginia"
"1044","dailyherald","Chicago Suburbs",41.7435073,-88.0118473,"Illinois"
"1048","dominator_don","Kentucky, USA",37.8393332,-84.2700179,"Kentucky"
"1049","sqwarlock","Irvine, CA",33.6845673,-117.8265049,"California"
"1050","Jen2pointO","Oklahoma City, OK",35.4675602,-97.5164276,"Oklahoma"
"1051","wdsu","New Orleans, LA",29.9510658,-90.0715323,"Louisiana"
"1052","LilyGirl0721","Maryland, USA",39.0457549,-76.6412712,"Maryland"
"1055","dinahcreates","Houston, TX",29.7604267,-95.3698028,"Texas"
"1056","okblood","11 centers in OK, TX & AR",35.0077519,-97.092877,"Oklahoma"
"1057","_herobae","New Orleans, LA<U+269C>",29.9510658,-90.0715323,"Louisiana"
"1059","aetiology","Kent, Ohio",41.1536674,-81.3578859,"Ohio"
"1061","_prettyahja","Long island , NY",40.789142,-73.134961,"New York"
"1062","frozenyogurt3","A local fro yo shop",39.027921,-96.8456277,"Kansas"
"1063","furthesttings","Hidden Hills, CA",34.1602832,-118.6523096,"California"
"1067","allexisriley","Evansville, IN",37.9715592,-87.5710898,"Indiana"
"1068","215Today","Pennsylvania, USA",41.2033216,-77.1945247,"Pennsylvania"
"1073","brownbeansprout","Colleyville, TX",32.8809603,-97.155012,"Texas"
"1075","AndBulbous","Los Angeles, CA",34.0522342,-118.2436849,"California"
"1076","JadaNoPinkett","PG County ",38.7849211,-76.8720961,"Maryland"
"1077","Chaplain4Deaf","Oklahoma",35.0077519,-97.092877,"Oklahoma"
"1078","djdropz_","Austin, TX",30.267153,-97.7430608,"Texas"
"1079","aahammond","Green Mountians ",44.791667,-72.582778,"Vermont"
"1080","layyaaa__","brla",30.4514677,-91.1871466,"Louisiana"
"1081","Chrispy_Cakes","Iowa",41.8780025,-93.097702,"Iowa"
"1082","highkeyaar0n","Houston, TX",29.7604267,-95.3698028,"Texas"
"1083","Anapatf","Samborondon",-1.9606263,-79.727151,"Texas"
"1084","Singer_Haileyxo","L.A",34.0522342,-118.2436849,"California"
"1085","presidentaleb","City of Angels L.A.",34.0522342,-118.2436849,"California"
"1087","julietashley_","Redlands, CA ",34.0555693,-117.1825381,"California"
"1088","kbinpgh","Pennsylvania, USA",41.2033216,-77.1945247,"Pennsylvania"
"1089","Nancie820","Arizona, USA",34.0489281,-111.0937311,"Arizona"
"1091","sinthiadoll","NY",40.7127753,-74.0059728,"New York"
"1092","ZW5424","Pennsylvania, USA",41.2033216,-77.1945247,"Pennsylvania"
"1093","ivyblos","a soft place",46.968466,-122.240765,"Washington"
"1094","icednipple","Indiana",40.2671941,-86.1349019,"Indiana"
"1096","CatOnA_TinRoof","God’s Country",47.307158,-93.557276,"Minnesota"
"1098","MemeEconomy9","California, USA",36.778261,-119.4179324,"California"
"1099","kevinmonteiro88","Houston, TX",29.7604267,-95.3698028,"Texas"
"1102","sarah_martin_19","Knoxville, IA",41.320343,-93.09967,"Iowa"
"1104","FOX61News","Hartford, CT",41.7658043,-72.6733723,"Connecticut"
"1105","luxsins","c k c",37.226096,-93.347433,"Missouri"
"1107","OceanLuver","Southern Illinois",37.7100209,-89.2225941,"Illinois"
"1108","frhnh_z","republic poly",1.4428049,103.7854019,"Illinois"
"1110","InternetJoey","FL",27.6648274,-81.5157535,"Florida"
"1111","Anonymychele","Narnia",40.7144279,-73.9594438,"New York"
"1113","kristenLS_","Hilo, HI",19.7241106,-155.0868193,"Hawaii"
"1114","allthepaper","Pittsburgh, PA",40.4406248,-79.9958864,"Pennsylvania"
"1116","UnmaskedGremlin","CT",41.6032207,-73.087749,"Connecticut"
"1120","Perciside","Wichita, KS",37.6871761,-97.330053,"Kansas"
"1123","MarvinRashad_","Chicago, IL",41.8781136,-87.6297982,"Illinois"
"1124","PuebloAnkleFoot","1619 N Greenwood St Ste 300",38.2823358,-104.6137413,"Colorado"
"1126","WFMY","Greensboro, North Carolina",36.0726354,-79.7919754,"North Carolina"
"1128","kbrightwell02","California, USA",36.778261,-119.4179324,"California"
"1129","TorturedBucFan","North Carolina, USA",35.7595731,-79.0192997,"North Carolina"
"1130","_austinsydney","LA <U+269C><U+FE0F>",29.9687669,-90.0697051,"Louisiana"
"1131","MsDNeedsCoffee","Florida, USA",27.6648274,-81.5157535,"Florida"
"1132","WTAJnews","Altoona, PA",40.5186809,-78.3947359,"Pennsylvania"
"1133","jordancolona","Louisiana ",30.9842977,-91.9623327,"Louisiana"
"1136","prichardsonla","Los Angeles, CA",34.0522342,-118.2436849,"California"
"1137","Kacey325","NYC",40.7127753,-74.0059728,"New York"
"1138","dbbaileyFFC","Florence, AL",34.79981,-87.677251,"Alabama"
"1139","g_series_","Indianapolis, IN",39.768403,-86.158068,"Indiana"
"1140","daUPhereReviews","Ishpeming, MI",46.4885469,-87.6676358,"Michigan"
"1141","sarah_wigington","Ireland, texas and Uk ",31.5668256,-97.965307,"Texas"
"1142","foreignmofoz","toilet",36.2474639,-96.2793185,"Oklahoma"
"1143","kingkolbabe","Tennessee, USA",35.5174913,-86.5804473,"Tennessee"
"1145","steakgurl","Martinez, Ca from Hemet, Ca",33.7464669,-116.9621081,"California"
"1146","mylifeassheyla","Houston, TX",29.7604267,-95.3698028,"Texas"
"1147","Gewiretz","New York, USA",40.7127753,-74.0059728,"New York"
"1148","the4list","Boston",42.3600825,-71.0588801,"Massachusetts"
"1149","alexkaye_","Las Vegas, NV",36.1699412,-115.1398296,"Nevada"
"1150","KLBotterill","Lakeville, MN",44.6496868,-93.24272,"Minnesota"
"1152","MikeGrant_42","ODU",36.8853217,-76.3058786,"Virginia"
"1153","trippcoale","Annapolis, MD",38.9784453,-76.4921829,"Maryland"
"1154","AnotherSun13","Somerville, MA",42.3875968,-71.0994968,"Massachusetts"
"1155","gothcontrol","Saint Olaf",44.4616634,-93.1826784,"Minnesota"
"1157","_davidzx","San Antonio, TX",29.4241219,-98.4936282,"Texas"
